pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
ST,2025-09-23,78.1,-2.07,3.83,"Kelly, Kevin",694212,687330,,swinging_strike,,,,,1,Samuel Basallo strikes out swinging.,R,L,R,BAL,TB,S,,,1,1,2025,1.77,0.73,-0.52,3.0,,,,2,4,Bot,,,,,,,0.0720390725487524,-113.60307471717825,3.865643965096632,15.206368714190097,22.81503284708,-26.919941649961235,3.49,1.65,,,,78.3,2664,6.7,776223,676439,676044,664040,691406,700246,663968,802415,666139,53.82,,,,,,,,29,3,Sweeper,3,0,3,0,0,3,3,0,Infield shade,Standard,88,0.0,-0.062,68.4,6.6,,0.062,,3,3,0.851,0.851,27,20,28,21,1,1,,,,,3.04,-1.77,1.77,,-4.328109194489096,16.120151710557217,23.883826383297688,37.52314932800372,23.36595136711854,"Kelly, Kevin",687330,R,0.7909999999999999,0.8340000000000001,0.503,,,,,,0.733,
CU,2025-09-23,80.0,-2.75,5.51,"Sands, Cole",669394,663485,,called_strike,,,,,6,Jake Burger pops out to catcher Christian Vázquez in foul territory.,R,R,R,TEX,MIN,S,,,0,0,2025,1.76,-0.41,0.6,2.17,,,,0,9,Bot,,,,,,,4.027710845280243,-116.33779367053968,0.2548395377644044,14.81464165000364,25.977765665671413,-36.17907997118188,3.29,1.52,,,,78.5,2931,5.7,776210,543877,665019,680837,668904,686797,668885,621439,681546,54.83,,,,,,,,74,1,Curveball,1,4,1,4,4,1,1,4,Strategic,Standard,52,0.0,-0.04,,,,0.04,,-3,-3,0.038,0.038,27,29,28,29,1,3,,,,,4.03,-1.76,-1.76,,,,,,,"Sands, Cole",663485,R,0.855,0.805,0.367,,0.8490000000000001,0.706,0.706,,,
ST,2025-09-23,77.6,-1.88,5.81,"Javier, Cristian",695391,664299,,called_strike,,,,,12,Brett Harris doubles (5) on a sharp fly ball to left fielder Zach Cole.,R,R,R,ATH,HOU,S,,,0,0,2025,1.71,-0.18,0.94,3.18,,,,0,5,Bot,,,,,,,2.8595094451706826,-112.95400244962534,1.661505740624689,13.946510410558083,23.03751318468513,-34.2706452752594,3.42,1.58,,,,76.5,2616,5.8,776208,673237,572233,514888,621043,643289,805904,676694,701358,54.75,,,,,,,,39,1,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,59,0.0,-0.04,,,,0.04,,1,1,0.713,0.713,28,27,28,27,2,1,,,,,4.0,-1.71,-1.71,,,,,,,"Javier, Cristian",664299,R,0.91,0.982,,0.78,,0.687,0.687,,0.518,
CU,2025-09-23,77.6,-2.54,5.13,"Herget, Jimmy",686527,623474,,swinging_strike,,,,,4,Dominic Canzone strikes out swinging.,R,L,R,SEA,COL,S,,,0,0,2025,1.66,0.41,-0.54,2.61,,,,2,7,Bot,,,,,,,1.2150053289910498,-112.98292760338454,0.7747309533072297,13.876422990498984,22.07416289012588,-29.033196632115192,3.24,1.47,,,,75.6,3004,4.9,776212,696100,688760,690022,691720,678662,687597,686668,666160,55.56,,,,,,,,52,1,Curveball,1,3,1,3,3,1,1,3,Infield shade,Standard,69,0.0,-0.044,78.0,9.2,,0.044,,-2,-2,0.145,0.145,31,27,32,28,1,2,,,,,3.39,-1.66,1.66,,27.15866683949077,-34.9781120888402,29.71272330868497,47.94205549415236,51.4415041546999,"Herget, Jimmy",623474,R,0.868,0.872,,0.843,,0.5750000000000001,0.5750000000000001,0.222,,
ST,2025-09-23,78.7,-1.62,5.69,"Javier, Cristian",701762,664299,strikeout,swinging_strike,,,,,14,Nick Kurtz strikes out swinging.,R,L,R,ATH,HOU,S,2.0,,3,2,2025,1.66,-0.15,1.38,2.64,,695391.0,,0,5,Bot,,,,,,,3.397103726664005,-114.62985136280722,0.5068432289853275,13.91284573474482,22.38049964479229,-33.826556252975514,3.71,1.69,,,,78.0,2699,5.9,776208,673237,572233,514888,621043,643289,805904,676694,701358,54.62,,0.0,0.0,1.0,0.0,0.0,,40,6,Sweeper,2,1,2,1,1,2,2,1,Standard,Standard,64,-0.039,-0.386,74.3,8.8,,0.386,,1,1,0.772,0.772,28,22,28,22,3,2,,,,,3.84,-1.66,1.66,,35.20600345059064,-51.39096322968125,41.16653102373555,24.421226195776608,51.44578091754293,"Javier, Cristian",664299,R,0.91,0.982,,0.78,,0.687,0.687,,0.518,
ST,2025-09-23,84.2,-1.93,4.89,"Webb, Logan",680977,657277,truncated_pa,called_strike,,,,,1,"Giants challenged (tag play), call on the field was overturned: Victor Scott II caught stealing 2nd base, catcher Patrick Bailey to shortstop Willy Adames.",R,L,R,SF,STL,S,2.0,,0,0,2025,1.65,0.0,-0.59,2.85,,,687363.0,2,4,Top,,,,,,,-0.1743254140611274,-122.6387952771992,1.6881431451758755,16.646286647884136,24.74373232818945,-32.70389114100613,3.32,1.59,,,,85.1,2664,6.9,776211,672275,646240,683766,656305,642715,671218,808982,687551,53.62,,,0.0,0.0,0.0,0.0,,35,1,Sweeper,5,3,3,5,3,5,3,5,Standard,Standard,61,0.025,-0.273,,,,0.273,,2,-2,0.768,0.232,28,28,29,28,3,2,,,,,3.21,-1.65,1.65,,,,,,,"Webb, Logan",657277,R,0.762,0.782,0.482,0.7640000000000001,,,,,0.494,
ST,2025-09-23,81.5,-2.81,4.54,"Lawrence, Justin",663886,664875,,called_strike,,,,,7,Tyler Stephenson called out on strikes.,R,R,R,CIN,PIT,S,,,0,1,2025,1.63,0.19,-0.43,1.96,,,666181.0,0,7,Bot,,,,,,,2.196773760883593,-118.62119661258149,0.4892120947360274,14.870707181989731,24.232302427197272,-30.747809062799156,3.34,1.49,,,,81.6,2972,6.5,776224,804668,687462,694377,669707,693304,669261,665833,672744,54.02,,,,,,,,55,2,Sweeper,2,4,2,4,4,2,2,4,Standard,Standard,67,0.0,-0.055,,,,0.055,,-2,-2,0.276,0.276,30,28,31,29,1,0,,,,,3.26,-1.63,-1.63,,,,,,,"Lawrence, Justin",664875,R,0.8109999999999999,0.775,,,,,,,0.519,
ST,2025-09-23,84.9,-1.8,5.03,"Webb, Logan",687363,657277,strikeout,called_strike,,,,,11,Victor Scott II called out on strikes.,R,L,R,SF,STL,S,2.0,,2,2,2025,1.58,0.0,-0.95,2.73,,,,1,2,Top,,,,,,,-1.180914564309489,-123.64641505772649,0.999200091112198,16.37947805044306,26.456919120925075,-32.635844115291704,3.2,1.42,,,,85.2,2594,6.6,776211,672275,646240,683766,656305,642715,671218,808982,687551,53.92,,0.0,0.0,1.0,0.0,0.0,,12,5,Sweeper,0,3,3,0,3,0,3,0,Standard,Standard,55,0.009,-0.23,,,,0.23,,-3,3,0.225,0.775,28,24,29,24,1,0,,,,,3.18,-1.58,1.58,,,,,,,"Webb, Logan",657277,R,0.762,0.782,0.482,0.7640000000000001,,,,,0.494,
ST,2025-09-23,82.5,3.52,5.69,"Fluharty, Mason",680776,689254,,swinging_strike,,,,,13,Jarren Duran strikes out swinging.,R,L,L,TOR,BOS,S,,,1,1,2025,1.57,0.37,-1.27,1.16,,,,1,9,Top,,,,,,,-7.91511254628751,-119.82118024436338,-4.463477015546559,-13.326271610950087,25.31425403055585,-27.87044575886328,3.55,1.67,,,,82.8,2811,6.8,776217,672386,665489,676391,680718,665926,694388,662139,664770,53.69,,,,,,,,71,3,Sweeper,1,4,4,1,4,1,4,1,Standard,Standard,299,0.0,-0.064,71.3,8.9,,0.064,,-3,3,0.034,0.966,23,28,24,29,1,4,,,,,3.01,-1.57,-1.57,,17.61606059051641,-38.2883454968616,24.207193375901507,48.382955331835866,58.10364264121471,"Fluharty, Mason",689254,L,,,0.424,,,,,,0.5870000000000001,
ST,2025-09-23,76.9,-1.57,5.95,"Javier, Cristian",669127,664299,,called_strike,,,,,2,Shea Langeliers pops out to second baseman Jose Altuve.,R,R,R,ATH,HOU,S,,,1,0,2025,1.56,-0.21,-0.2,2.7,,701762.0,,0,1,Bot,,,,,,,0.0914665374518547,-111.88608111662744,0.5638586926959022,12.881579899460492,23.598226665811797,-34.269133345259775,3.21,1.48,,,,75.4,2675,5.6,776208,673237,572233,514888,621043,643289,805904,676694,701358,54.89,,,,,,,,5,2,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,60,0.0,-0.051,,,,0.051,,0,0,0.607,0.607,28,27,28,28,1,0,,,,,4.12,-1.56,-1.56,,,,,,,"Javier, Cristian",664299,R,0.91,0.982,,0.78,,0.687,0.687,,0.518,
