pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
SI,2025-09-19,96.0,-1.62,5.81,"Brazobán, Huascar",696285,623211,,called_strike,,,,,8,Jacob Young singles on a line drive to center fielder Jose Siri.,R,R,R,NYM,WSH,S,,,0,0,2025,2.02,0.64,-0.2,1.99,,,,0,5,Top,,,,,,,8.248738988876953,-139.34324031621668,-5.830372275412187,-28.13493336239838,34.42307255193317,-22.70205964713804,3.13,1.68,,,,94.6,2268,5.9,776259,682626,624413,683146,668901,596019,607043,642350,665742,54.64,,,,,,,,40,1,Sinker,8,4,4,8,4,8,4,8,Standard,Standard,236,0.0,-0.04,,,,0.04,,4,-4,0.905,0.095,35,25,36,26,1,1,,,,,1.87,2.02,2.02,,,,,,,"Brazobán, Huascar",623211,R,0.932,0.912,0.42,0.8240000000000001,,,,,,
CH,2025-09-19,84.0,-0.3,6.27,"Devenski, Chris",656180,606965,strikeout,swinging_strike,,,,,13,Riley Adams strikes out swinging.,R,R,R,NYM,WSH,S,2.0,,1,2,2025,1.64,0.31,-0.54,1.36,686611.0,690987.0,,1,9,Top,,,,,,,2.705191582374897,-122.17862539276489,-5.491375025734316,-16.810717456647108,27.56165934095448,-28.05534443243908,3.56,1.66,,,,83.7,1821,6.4,776259,682626,624413,682668,683146,596019,607043,656775,665742,54.06,,0.0,0.0,1.0,0.0,0.0,,77,4,Changeup,12,6,6,12,6,12,6,12,Standard,Standard,249,0.005,-0.278,74.3,9.9,,0.278,,6,-6,0.993,0.007,34,29,35,29,1,0,,,,,2.96,1.64,1.64,,28.89049372006067,-46.63690546104836,38.71177988273166,29.710463802429047,52.70603421118759,"Devenski, Chris",606965,R,0.966,,0.344,0.907,,,,,0.517,
SI,2025-09-19,87.9,4.24,4.24,"Milner, Hoby",805300,571948,,called_strike,,,,,7,"Jakob Marsee grounds out, third baseman Josh Jung to first baseman Jake Burger.",R,L,L,TEX,MIA,S,,,0,0,2025,1.63,0.07,-0.64,2.12,,682663.0,,0,10,Top,,,,,,,-15.127404752367651,-127.0815097000476,0.9570745216432486,20.7636431685458,26.681527288602982,-31.9429835308247,3.39,1.59,,,,87.5,2047,6.5,776251,641680,669394,664238,673962,677649,683227,680737,666969,54.05,,,,,,,,68,1,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,92,0.0,-0.044,,,,0.044,,0,0,0.5,0.5,34,24,34,24,1,4,,,,,2.93,1.63,1.63,,,,,,,"Milner, Hoby",571948,L,0.957,0.921,,0.952,,,,,0.639,
SI,2025-09-19,95.9,-2.59,4.45,"Lawrence, Justin",666126,664875,,called_strike,,,,,9,Carlos Cortes flies out to right fielder Bryan Reynolds.,R,L,R,PIT,ATH,S,,,0,0,2025,1.63,-0.05,0.3,1.85,,,,1,7,Top,,,,,,,11.393015255687288,-139.21642726351067,-1.087155151272808,-23.780536073131834,33.11860111299887,-32.79876102420184,3.27,1.4,,,,96.0,2355,6.6,776266,680779,687462,694377,669707,693304,669261,665833,668804,53.88,,,,,,,,53,1,Sinker,3,4,4,3,4,3,4,3,Standard,Standard,255,0.0,-0.04,,,,0.04,,-1,1,0.324,0.676,30,28,31,28,1,2,,,,,2.55,1.63,-1.63,,,,,,,"Lawrence, Justin",664875,R,0.8109999999999999,0.775,,,,,,,0.519,
CH,2025-09-19,88.9,3.93,5.51,"Garcia, Robert",682663,676395,,called_strike,,,,,12,Agustín Ramírez called out on strikes.,R,R,L,TEX,MIA,S,,,1,0,2025,1.6,0.09,1.12,2.8,,,676572.0,0,7,Top,,,,,,,-10.23860211500361,-129.06896297460176,-0.6967774190702147,20.123409162675745,29.117377733599263,-31.273566750589595,3.17,1.4,,,,88.5,1660,6.3,776251,641680,669394,683227,673962,669701,696030,680737,666969,54.17,,,,,,,,49,2,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,111,0.0,-0.048,,,,0.048,,0,0,0.441,0.559,29,23,29,24,1,3,,,,,2.83,1.6,-1.6,,,,,,,"Garcia, Robert",676395,L,0.8620000000000001,,,0.891,,,,0.262,,
FF,2025-09-19,92.2,3.85,5.52,"Lodolo, Nick",457759,666157,,called_strike,,,,,9,Justin Turner strikes out swinging.,R,R,L,CIN,CHC,S,,,0,0,2025,1.59,0.54,0.48,1.98,,,,0,2,Top,,,,,,,-11.97741595311869,-133.71977389010027,-4.310423600419121,21.608197776587332,28.38055470844937,-24.96714424257804,3.29,1.49,,,,91.9,2395,6.3,776267,624431,668715,680574,663647,682829,669720,670770,682622,54.23,,,,,,,,9,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,116,0.0,-0.04,,,,0.04,,1,-1,0.608,0.392,27,40,27,41,1,0,,,,,2.16,1.59,-1.59,,,,,,,"Lodolo, Nick",666157,L,0.983,0.988,,0.957,,0.4,0.4,,,
CH,2025-09-19,84.3,-0.23,6.3,"Devenski, Chris",683083,606965,,swinging_strike,,,,,13,Nasim Nuñez strikes out swinging.,R,L,R,NYM,WSH,S,,,2,1,2025,1.59,0.12,-0.74,0.93,686611.0,690987.0,,2,9,Top,,,,,,,1.9760632150676032,-122.53025334359596,-6.181111615797125,-16.20505171802408,29.977990325540187,-29.74971232894696,3.32,1.55,,,,83.5,1781,6.4,776259,682626,624413,682668,683146,596019,607043,656775,665742,54.13,,,,,,,,78,4,Changeup,12,6,6,12,6,12,6,12,Standard,Standard,244,0.0,-0.062,54.8,8.1,,0.062,,6,-6,0.998,0.002,34,24,35,25,1,0,,,,,3.16,1.59,-1.59,,16.655289227618155,-3.769758625319524,32.74830022321011,48.31596805002447,33.22308388933273,"Devenski, Chris",606965,R,0.966,,0.344,0.907,,,,,0.517,
SI,2025-09-19,92.0,1.95,5.86,"Rogers, Trevor",665862,669432,,swinging_strike,,,,,13,Jazz Chisholm Jr. pops out to first baseman Coby Mayo in foul territory.,R,L,L,BAL,NYY,S,,,1,1,2025,1.59,0.43,-0.94,1.88,,,,1,5,Top,,,,,,,-10.831891563327858,-133.51896880879903,-5.194641965225463,21.36116076786813,28.51303528280922,-26.01420784151964,3.7,1.76,,,,92.3,2346,6.6,776273,694212,691723,702616,676059,683002,687637,681297,669236,53.88,,,,,,,,32,3,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,126,0.0,-0.064,66.8,8.0,,0.064,,1,-1,0.676,0.324,27,27,28,27,2,1,,,,,2.27,1.59,1.59,,12.818998003111025,-3.952705094308176,25.76031165306004,42.74874395596673,30.511655500186208,"Rogers, Trevor",669432,L,0.8840000000000001,0.893,,0.872,,,,0.277,0.322,
SI,2025-09-19,96.3,-1.46,5.82,"Brazobán, Huascar",695578,623211,,called_strike,,,,,6,James Wood strikes out swinging.,R,L,R,NYM,WSH,S,,,2,0,2025,1.58,0.86,0.66,3.19,,,696285.0,0,5,Top,,,,,,,9.116396302734872,-139.9481313035995,-3.288065324721792,-22.81367180734165,33.889843124481104,-20.27210810887853,3.91,1.81,,,,95.2,2244,5.9,776259,682626,624413,683146,668901,596019,607043,642350,665742,54.62,,,,,,,,41,3,Sinker,8,4,4,8,4,8,4,8,Infield shade,Standard,227,0.0,-0.065,,,,0.065,,4,-4,0.876,0.124,35,22,36,23,1,2,,,,,1.61,1.58,-1.58,,,,,,,"Brazobán, Huascar",623211,R,0.932,0.912,0.42,0.8240000000000001,,,,,,
SI,2025-09-19,92.0,2.05,5.86,"Rogers, Trevor",665862,669432,,called_strike,,,,,7,Jazz Chisholm Jr. strikes out swinging.,R,L,L,BAL,NYY,S,,,0,0,2025,1.58,0.63,-0.78,1.75,,,,0,3,Top,,,,,,,-10.68726647433075,-133.49341595224195,-5.9841972573834505,21.147180303793853,27.735260671134345,-23.49582958659794,3.7,1.76,,,,92.7,2363,6.8,776273,694212,691723,702616,676059,683002,687637,681297,669236,53.7,,,,,,,,16,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,126,0.0,-0.04,,,,0.04,,1,-1,0.617,0.383,27,27,28,27,1,0,,,,,2.07,1.58,1.58,,,,,,,"Rogers, Trevor",669432,L,0.8840000000000001,0.893,,0.872,,,,0.277,0.322,
