pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
CU,2025-09-26,83.5,-1.5,6.34,"Graceffo, Gordon",624512,700669,strikeout,swinging_strike_blocked,,,,,14,"Reese McGuire strikes out swinging, catcher Pedro Pagés to first baseman Alec Burleson.",R,L,R,CHC,STL,S,2.0,,2,2,2025,0.07,1.49,0.07,0.02,,621020.0,,0,7,Bot,,,,,,,3.477820676667756,-121.42800974527312,-5.054296788014219,-0.0676340267273564,27.157175646920923,-45.89387378205237,3.3,1.63,,,,83.0,2785,6.3,776167,686780,676475,669357,571448,695336,663457,687363,691023,54.21,,0.0,0.0,1.0,0.0,0.0,,54,5,Curveball,4,1,4,1,1,4,4,1,Standard,Standard,18,-0.01,-0.284,,,,0.284,,3,3,0.961,0.961,25,30,25,30,1,2,,,,,4.8,-0.07,0.07,,,,,,,"Graceffo, Gordon",700669,R,0.937,0.966,,0.951,,0.756,0.756,0.233,,
CU,2025-09-26,74.1,-1.05,5.79,"Leiter Jr., Mark",691723,643410,,swinging_strike,,,,,13,Coby Mayo walks.,R,R,R,NYY,BAL,S,,,0,0,2025,0.51,1.47,-0.57,1.2,666185.0,668939.0,,2,6,Top,,,,,,,0.093493143744985,-107.76779393877324,0.5791283805393839,3.941136039187322,21.722257340735663,-43.89539809239418,3.66,1.65,,,,73.8,2211,6.4,776174,669224,502671,676609,642708,683011,596103,641355,592450,54.07,,,,,,,,49,1,Curveball,6,4,4,6,4,6,4,6,Standard,Standard,23,0.0,-0.034,78.0,8.3,,0.034,,2,-2,0.771,0.229,34,23,34,24,1,2,,,,,5.69,-0.51,-0.51,,27.75290530829234,-34.04633617734991,41.59532003849984,31.190015885017647,50.38449602746029,"Leiter Jr., Mark",643410,R,,0.93,0.5770000000000001,,0.87,0.977,0.977,0.3979999999999999,,
CU,2025-09-26,73.8,-1.11,5.82,"Leiter Jr., Mark",668939,643410,,called_strike,,,,,8,Adley Rutschman walks. Dylan Carlson to 2nd.,R,L,R,NYY,BAL,S,,,0,0,2025,0.8,1.45,-0.27,2.03,,,666185.0,0,6,Top,,,,,,,0.3059839018018324,-107.38428221548484,2.223808143059065,6.073392382353886,21.94606412043192,-43.97370561262058,3.39,1.62,,,,73.4,2301,6.4,776174,669224,502671,676609,642708,683011,596103,641355,592450,54.13,,,,,,,,46,1,Curveball,6,4,4,6,4,6,4,6,Infield shade,Standard,22,0.0,-0.043,,,,0.043,,2,-2,0.735,0.265,34,27,34,27,1,2,,,,,5.7,-0.8,0.8,,,,,,,"Leiter Jr., Mark",643410,R,,0.93,0.5770000000000001,,0.87,0.977,0.977,0.3979999999999999,,
CU,2025-09-26,81.6,-1.07,6.32,"Kent, Zak",641680,687849,strikeout,called_strike,,,,,2,Jonah Heim called out on strikes.,R,L,R,CLE,TEX,S,2.0,,1,2,2025,0.29,1.44,0.2,2.79,,,,1,8,Top,,,,,,,2.3053625052614035,-118.69079119677916,1.5148433184341583,2.2036446875618823,25.966467917104367,-46.24728417158856,3.36,1.5,,,,80.9,2908,6.2,776175,666310,692216,677587,608070,672356,680757,682177,671655,54.32,,0.0,0.0,1.0,0.0,0.0,,60,4,Curveball,2,7,7,2,7,2,7,2,Infield shade,Standard,27,0.001,-0.181,,,,0.181,,-5,5,0.017,0.983,27,30,27,30,1,3,,,,,4.91,-0.29,0.29,,,,,,,"Kent, Zak",687849,R,0.588,0.696,,,,0.8190000000000001,0.8190000000000001,0.481,,
CU,2025-09-26,74.1,-1.15,5.91,"Leiter Jr., Mark",681297,643410,,called_strike,,,,,14,"Colton Cowser grounds out, first baseman Paul Goldschmidt to pitcher Mark Leiter Jr. Dylan Carlson to 3rd. Adley Rutschman to 2nd.",R,L,R,NYY,BAL,S,,,0,0,2025,0.77,1.41,0.24,1.44,,666185.0,668939.0,0,6,Top,,,,,,,1.5045943980869767,-107.7570353374536,0.7729971632429853,5.584946811653476,22.845247242038937,-43.39439835255882,3.51,1.67,,,,73.9,2373,6.7,776174,669224,502671,676609,642708,683011,596103,641355,592450,53.85,,,,,,,,47,1,Curveball,6,4,4,6,4,6,4,6,Standard,Standard,26,0.0,-0.052,,,,0.052,,2,-2,0.654,0.346,34,25,34,25,1,2,,,,,5.64,-0.77,0.77,,,,,,,"Leiter Jr., Mark",643410,R,,0.93,0.5770000000000001,,0.87,0.977,0.977,0.3979999999999999,,
CU,2025-09-26,77.6,1.44,5.94,"Gibson, Cade",607043,806188,,swinging_strike,,,,,5,"Brandon Nimmo reaches on a fielder's choice. Juan Soto to 2nd. Juan Soto advances to 2nd, on a throwing error by second baseman Xavier Edwards.",R,L,L,MIA,NYM,S,,,0,0,2025,-1.17,1.38,-0.09,2.64,,,665742.0,1,8,Top,,,,,,,-1.1257705426450908,-112.87920414167974,2.511849164350988,-9.547444119262313,25.474197697131903,-44.5671125523029,3.6,1.72,,,,76.1,3109,5.8,776173,682663,687859,669364,688363,672640,681715,805300,665052,54.75,,,,,,,,61,1,Curveball,6,2,2,6,2,6,2,6,Standard,Standard,320,0.0,-0.04,76.9,7.1,,0.04,,4,-4,0.967,0.033,27,32,27,32,1,3,,,,,5.24,-1.17,-1.17,,14.141716206960988,3.106610779296929,26.178912776512107,41.46593248582795,29.338165225528435,"Gibson, Cade",806188,L,0.86,0.8620000000000001,,0.7809999999999999,,0.845,0.845,0.236,0.478,
CU,2025-09-26,82.1,-1.42,6.22,"Graceffo, Gordon",664023,700669,,called_strike,,,,,6,Ian Happ singles on a pop up to shortstop Thomas Saggese. Michael Busch scores. Nico Hoerner to 2nd.,R,L,R,CHC,STL,S,,,1,0,2025,0.24,1.36,0.44,2.9,683737.0,,663538.0,1,7,Bot,,,,,,,3.7354203021292394,-119.42112681604522,1.7143042824071255,1.507898663205714,24.114900949514944,-45.72538659825528,3.48,1.71,,,,81.8,2775,6.2,776167,686780,676475,669357,571448,695336,663457,687363,691023,54.27,,,,,,,,58,2,Curveball,6,1,6,1,1,6,6,1,Infield shade,Standard,19,0.0,-0.058,,,,0.058,,5,5,0.991,0.991,25,30,25,31,1,3,,,,,4.76,-0.24,0.24,,,,,,,"Graceffo, Gordon",700669,R,0.937,0.966,,0.951,,0.756,0.756,0.233,,
KC,2025-09-26,82.8,-1.49,5.8,"Selby, Colin",669224,681882,strikeout,swinging_strike_blocked,,,,,14,Austin Wells strikes out swinging.,R,L,R,NYY,BAL,S,2.0,,3,2,2025,0.75,1.36,0.99,0.45,,,,1,4,Bot,,,,,,,4.187439259951256,-120.3556742623439,-2.876917686341293,6.106232613211368,29.088730842947022,-44.71061760302697,3.55,1.63,,,,81.9,2853,6.3,776174,668939,691723,702616,676059,683002,666185,681297,641933,54.2,,0.0,0.0,1.0,0.0,0.0,,34,7,Knuckle Curve,6,3,6,3,3,6,6,3,Standard,Standard,25,-0.007,-0.333,19.2,7.2,,0.333,,3,3,0.858,0.858,27,25,28,26,1,1,,,,,4.76,-0.75,0.75,,21.898925355516653,-10.544810009890211,34.331898248769924,20.815778290414947,35.341189189877674,"Selby, Colin",681882,R,0.923,0.8959999999999999,,,,0.838,0.838,0.263,,
CU,2025-09-26,81.7,-1.34,6.32,"Graceffo, Gordon",663538,700669,,called_strike,,,,,4,Nico Hoerner singles on a ground ball to shortstop Thomas Saggese. Michael Busch to 3rd.,R,R,R,CHC,STL,S,,,2,0,2025,0.07,1.35,-0.28,2.47,,683737.0,,1,7,Bot,,,,,,,2.2464216321992243,-118.98984871709553,0.537865328046714,0.1910536767371804,24.26818329111636,-45.30375888338587,3.36,1.59,,,,81.4,2731,6.1,776167,686780,676475,669357,571448,695336,663457,687363,691023,54.35,,,,,,,,57,3,Curveball,6,1,6,1,1,6,6,1,Standard,Standard,13,0.0,-0.059,,,,0.059,,5,5,0.989,0.989,25,28,25,28,1,3,,,,,4.78,-0.07,-0.07,,,,,,,"Graceffo, Gordon",700669,R,0.937,0.966,,0.951,,0.756,0.756,0.233,,
CU,2025-09-26,76.4,-2.41,6.65,"Mikolas, Miles",663538,571945,,called_strike,,,,,6,"Nico Hoerner grounds out, second baseman Nolan Gorman to first baseman Alec Burleson.",R,R,R,CHC,STL,S,,,0,0,2025,0.56,1.34,0.43,2.49,,,,2,5,Bot,,,,,,,4.96256361393129,-111.15067132267347,0.8067934658103078,3.5606678905868945,22.64412777169537,-43.61521113983525,3.27,1.61,,,,75.8,2661,6.2,776167,686780,676475,669357,571448,695336,663457,687363,691023,54.31,,,,,,,,36,1,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,33,0.0,-0.043,,,,0.043,,4,4,0.928,0.928,36,28,37,28,3,2,,,,,5.29,-0.56,-0.56,,,,,,,"Mikolas, Miles",571945,R,0.898,0.8390000000000001,,0.92,,0.8250000000000001,0.8250000000000001,0.378,0.4529999999999999,
