pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
ST,2025-08-25,78.0,3.39,5.04,"Bruihl, Justin",681546,677865,,called_strike,,,,,5.0,James Outman singles on a ground ball to third baseman Ernie Clement.,R,L,L,TOR,MIN,S,,,0,1,2025,1.98,-0.18,0.28,2.83,,,,0,8,Top,,,,,,,-3.062146041204989,-113.37330372670144,2.668517813328031,-16.153629015304265,25.07856166120259,-34.536617679441584,3.61,1.54,,,,78.1,2643.0,6.9,776596,672386,664034,665926,676391,666182,543807,662139,664770,53.58,,,,,,,,62,2,Sweeper,10,4,4,10,4,10,4,10,Standard,Standard,304.0,0.0,-0.054,,,,0.054,,6,-6,0.993,0.007,28,28,28,28,1,2,,,,,4.0,-1.98,-1.98,,,,,,,"Bruihl, Justin",677865,L,,0.795,0.294,,,,,,0.6409999999999999,
ST,2025-08-25,78.5,3.51,5.07,"Bruihl, Justin",665019,677865,,swinging_strike,,,,,8.0,Kody Clemens strikes out swinging.,R,L,L,TOR,MIN,S,,,1,1,2025,1.92,-0.4,-0.23,1.7,,,,0,7,Top,,,,,,,-4.557162319286803,-113.93649501984348,0.6147634873220391,-15.04027494460452,29.16017830304104,-35.98515760465849,3.6,1.79,,,,77.6,2722.0,6.7,776596,672386,664034,665926,676391,666182,543807,662139,664770,53.76,,,,,,,,55,3,Sweeper,10,4,4,10,4,10,4,10,Infield shade,Standard,304.0,0.0,-0.06,48.2,6.9,,0.06,,6,-6,0.986,0.014,28,29,28,29,1,2,,,,,4.24,-1.92,-1.92,,9.253779485063998,1.3183370716730765,22.562518358854398,40.243178127039386,33.624847390372736,"Bruihl, Justin",677865,L,,0.795,0.294,,,,,,0.6409999999999999,
ST,2025-08-25,76.7,3.25,5.02,"Bruihl, Justin",621439,677865,,called_strike,,,,,8.0,Byron Buxton flies out to left fielder George Springer.,R,R,L,TOR,MIN,S,,,0,0,2025,1.89,-0.21,-0.11,1.95,,,681546.0,0,8,Top,,,,,,,-3.706569283434935,-111.43149362967804,1.1371778526563177,-14.579506248240133,25.391212063676832,-34.454380007494215,3.41,1.65,,,,76.6,2671.0,6.9,776596,672386,664034,665926,676391,666182,543807,662139,664770,53.57,,,,,,,,63,1,Sweeper,10,4,4,10,4,10,4,10,Standard,Standard,298.0,0.0,-0.041,,,,0.041,,6,-6,0.987,0.013,28,31,28,32,1,3,,,,,4.19,-1.89,1.89,,,,,,,"Bruihl, Justin",677865,L,,0.795,0.294,,,,,,0.6409999999999999,
ST,2025-08-25,82.0,3.29,5.56,"Raley, Brooks",547180,548384,strikeout,called_strike,,,,,12.0,Bryce Harper called out on strikes.,R,L,L,NYM,PHI,S,2.0,,2,2,2025,1.87,0.66,0.39,3.6,,,,2,7,Top,,,,,,,-2.9363695789384656,-119.28963378720532,0.9348387167393506,-17.093827215553187,25.38800355885657,-26.36504567565909,3.23,1.62,,,,81.9,3021.0,6.5,776598,620443,624413,643446,668901,596019,607043,621438,665742,53.99,,0.0,0.0,1.0,0.0,0.0,,61,5,Sweeper,6,3,3,6,3,6,3,6,Infield shade,Standard,286.0,0.008,-0.223,,,,0.223,,3,-3,0.938,0.062,37,32,37,33,1,3,,,,,2.76,-1.87,-1.87,,,,,,,"Raley, Brooks",548384,L,,0.777,0.342,0.873,,,,,0.569,
ST,2025-08-25,83.0,-2.2,4.98,"Zuber, Tyler",660644,676604,strikeout,called_strike,,,,,9.0,Vidal Bruján called out on strikes.,R,L,R,MIA,ATL,S,2.0,,2,2,2025,1.81,0.21,0.5,1.56,,,,1,8,Top,,,,,,,2.6357947201419933,-120.7697268073434,-1.6537339485860332,16.93226698423956,26.99940167527479,-30.050338816323563,3.25,1.53,,,,82.0,2730.0,6.0,776600,682663,689414,669364,691185,672640,805300,656537,686894,54.54,,0.0,0.0,1.0,0.0,0.0,,52,5,Sweeper,1,0,0,1,0,1,0,1,Infield shade,Standard,68.0,0.039,-0.229,,,,0.229,,1,-1,0.807,0.193,30,27,30,27,1,0,,,,,3.14,-1.81,1.81,,,,,,,"Zuber, Tyler",676604,R,0.893,0.86,0.429,,,,,0.476,0.562,
ST,2025-08-25,82.0,-2.4,4.95,"Zuber, Tyler",805373,676604,,swinging_strike,,,,,5.0,Nacho Alvarez Jr. flies out to left fielder Jakob Marsee.,R,R,R,MIA,ATL,S,,,2,0,2025,1.77,0.49,0.05,2.34,,,,0,8,Top,,,,,,,2.106730971222617,-119.34232110064175,-0.2346985750074344,16.340855944790533,25.156580672499548,-27.71853945610737,3.28,1.48,,,,81.3,2725.0,6.0,776600,682663,689414,669364,691185,672640,805300,656537,686894,54.5,,,,,,,,51,3,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,71.0,0.0,-0.073,69.5,8.4,,0.073,,1,-1,0.753,0.247,30,22,30,22,1,2,,,,,2.93,-1.77,-1.77,,23.7903609190183,-21.49204852196026,34.87859183408006,35.44819635762771,41.280036372679135,"Zuber, Tyler",676604,R,0.893,0.86,0.429,,,,,0.476,0.562,
ST,2025-08-25,81.3,-3.2,5.43,"Webb, Jacob",650859,657097,strikeout,called_strike,,,,,4.0,Luis Rengifo called out on strikes. Jo Adell steals (4) 2nd base.,R,L,R,TEX,LAA,S,2.0,,2,2,2025,1.74,-0.67,-0.33,2.13,,,666176.0,1,8,Top,,,,,,,3.11762386316028,-118.33383407690744,0.6013306026651155,15.46159433546064,26.26249460881725,-38.76787779296987,3.22,1.48,,,,81.0,2702.0,6.4,776592,641680,677649,669701,673962,608369,696030,694671,666969,54.06,,0.0,0.0,1.0,0.0,0.0,,57,8,Sweeper,0,3,3,0,3,0,3,0,Infield shade,Standard,35.0,0.004,-0.216,,,,0.216,,-3,3,0.065,0.935,31,28,32,28,1,3,,,,,4.16,-1.74,1.74,,,,,,,"Webb, Jacob",657097,R,0.873,,,0.994,,,,,0.482,
ST,2025-08-25,80.1,-2.66,4.69,"Ryan, Joe",664770,657746,strikeout,swinging_strike,,,,,6.0,Nathan Lukes strikes out swinging.,R,L,R,TOR,MIN,S,2.0,,3,2,2025,1.73,0.01,0.4,2.3,,543807.0,,2,4,Bot,,,,,,,3.4812242723325504,-116.30416337970344,1.7196065168025174,14.343395809093437,30.10840970260397,-32.810463541212215,3.39,1.52,,,,79.0,2896.0,6.5,776596,680777,666397,665019,668904,686797,681546,621439,670242,53.97,,0.0,0.0,1.0,0.0,0.0,,34,10,Sweeper,6,1,6,1,1,6,6,1,Infield shade,Standard,64.0,-0.007,-0.275,74.2,6.4,,0.275,,5,5,0.95,0.95,29,30,29,31,3,2,,,,,3.67,-1.73,1.73,,5.787634870537248,3.971601485483273,29.97472765041396,34.30750310791167,24.83620808426678,"Ryan, Joe",657746,R,0.968,0.953,,,0.792,0.73,0.73,0.336,0.64,
ST,2025-08-25,82.8,-1.36,6.19,"Kelly, Michael",693307,547184,,swinging_strike,,,,,14.0,Dillon Dingler singles on a ground ball to shortstop Jacob Wilson.,R,R,R,ATH,DET,S,,,0,1,2025,1.57,-0.14,1.38,1.18,,,,1,8,Top,,,,,,,3.1619992937631647,-120.51308535449628,-4.5741815634440535,14.55539059504916,24.680671364177925,-32.8609045442852,3.39,1.51,,,,81.4,2931.0,5.4,776590,669127,695391,680869,687231,805779,691016,687515,668709,55.05,,,,,,,,64,2,Sweeper,6,3,3,6,3,6,3,6,Standard,Standard,46.0,0.0,-0.052,39.0,8.0,,0.052,,3,-3,0.956,0.044,32,26,33,27,1,3,,,,,3.48,-1.57,-1.57,,5.069595716255765,3.01756587999773,42.70487163258818,53.99700164645433,26.50888632585113,"Kelly, Michael",547184,R,0.81,0.8009999999999999,,,,,,0.303,0.662,
SL,2025-08-25,83.6,-2.08,5.78,"Bazardo, Eduard",665487,660825,,swinging_strike,,,,,5.0,Fernando Tatis Jr. called out on strikes.,R,R,R,SEA,SD,S,,,1,1,2025,1.56,-0.34,0.07,2.64,,,,2,7,Top,,,,,,,1.857719609894259,-121.83863877351408,-0.1681508769732294,15.22660018866603,23.67606957270668,-35.77756275007635,3.75,1.73,,,,82.7,2614.0,5.6,776595,641598,647304,593871,553993,641487,668227,677594,645302,54.91,,,,,,,,60,3,Slider,9,5,5,9,5,9,5,9,Standard,Standard,45.0,0.0,-0.064,76.3,7.2,,0.064,,4,-4,0.97,0.03,29,26,30,26,1,3,,,,,3.59,-1.56,-1.56,,9.54103985092794,4.635876513338396,27.51703523878542,36.60719539323578,29.63362898145268,"Bazardo, Eduard",660825,R,0.918,0.919,,,0.882,,,0.5970000000000001,,
