pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
CH,2025-09-07,84.7,-2.63,5.09,"Williams, Devin",665489,642207,strikeout,swinging_strike,,,,,13,Vladimir Guerrero Jr. strikes out swinging.,R,R,R,NYY,TOR,S,2.0,,3,2,2025,1.78,-0.27,-0.44,1.43,,680718.0,,0,8,Top,,,,,,,8.850488179416555,-122.9255127321841,-1.5721188843032308,-19.81326322016925,27.1723481539424,-34.80418192396876,3.6,1.61,,,,85.9,2705.0,7.5,776423,669224,700250,665862,641857,683011,641355,663757,592450,53.01,,0.0,0.0,1.0,0.0,0.0,,58,6,Changeup,4,3,3,4,3,4,3,4,Strategic,Standard,278.0,0.101,-0.383,76.9,8.7,,0.383,,1,-1,0.604,0.396,30,26,31,26,1,3,,,,,3.5,1.78,1.78,,19.27993639944509,-32.679197206141424,31.72920633864844,31.262409725450127,54.26140899815915,"Williams, Devin",642207,R,0.968,,,0.872,,,,,,
SI,2025-09-07,98.0,-1.37,5.58,"Svanson, Matt",671218,694335,,swinging_strike,,,,,13,Heliot Ramos called out on strikes.,R,R,R,STL,SF,S,,,2,1,2025,1.78,0.92,-0.88,1.55,,,,2,7,Top,,,,,,,5.513247999706338,-142.38447147528504,-7.520227748578442,-25.44431518386051,37.167914149211896,-18.06584273710085,3.12,1.44,,,,98.5,2384.0,6.9,776416,686780,669357,695336,665877,691026,663457,701675,691023,53.56,,,,,,,,56,4,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,222.0,0.0,-0.076,78.8,7.1,,0.076,,1,-1,0.774,0.226,26,25,26,26,1,3,,,,,1.49,1.78,1.78,,2.88818776713967,-1.998200826301811,44.83274971861557,25.865044288137,22.51297094196251,"Svanson, Matt",694335,R,0.878,0.87,0.386,,,,,,0.351,
CH,2025-09-07,84.0,-2.81,5.09,"Williams, Devin",664034,642207,,called_strike,,,,,8,"Ty France grounds out, third baseman Ryan McMahon to first baseman Ben Rice.",R,R,R,NYY,TOR,S,,,0,0,2025,1.77,0.12,-0.15,1.32,,680718.0,676391.0,2,8,Top,,,,,,,9.88877555758125,-121.91511390409076,-2.5351570949979765,-19.64710921577805,25.81757147531082,-30.681934264352524,3.03,1.33,,,,85.5,2599.0,7.6,776423,669224,700250,665862,641857,683011,641355,663757,592450,52.95,,,,,,,,61,1,Changeup,4,3,3,4,3,4,3,4,Strategic,Standard,274.0,0.0,-0.049,,,,0.049,,1,-1,0.766,0.234,30,30,31,31,1,3,,,,,3.15,1.77,1.77,,,,,,,"Williams, Devin",642207,R,0.968,,,0.872,,,,,,
SI,2025-09-07,92.8,0.43,6.15,"Valdez, Framber",677649,664285,,called_strike,,,,,1,Ezequiel Duran strikes out swinging.,R,R,L,TEX,HOU,S,,,0,0,2025,1.75,0.61,-0.39,2.81,,,,0,6,Bot,,,,,,,-5.87743540419861,-134.75188029758496,-3.904739152700729,22.531437793420217,35.759583108691466,-24.068329388133197,3.34,1.56,,,,90.9,2203.0,5.8,776418,673237,572233,643289,621043,665161,670541,676694,701358,54.72,,,,,,,,40,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,143.0,0.0,-0.04,,,,0.04,,0,0,0.574,0.574,31,26,32,26,2,1,,,,,2.1,1.75,-1.75,,,,,,,"Valdez, Framber",664285,L,0.5529999999999999,0.7590000000000001,,0.7709999999999999,,0.8270000000000001,0.8270000000000001,0.314,,
CH,2025-09-07,93.8,0.64,6.03,"Valdez, Framber",669394,664285,,swinging_strike,,,,,5,Jake Burger pops out to second baseman Mauricio Dubón.,R,R,L,TEX,HOU,S,,,2,1,2025,1.74,0.19,0.24,2.76,,,,0,2,Bot,,,,,,,-4.831661862662317,-136.3792366499932,-3.046766897809449,22.629077510819457,34.69086829934258,-29.251996267996983,3.35,1.56,,,,92.5,2112.0,5.9,776418,673237,572233,643289,621043,665161,670541,676694,701358,54.55,,,,,,,,11,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,145.0,0.0,-0.073,78.1,7.0,,0.073,,0,0,0.55,0.55,31,29,32,29,1,0,,,,,2.44,1.74,-1.74,,0.6043632604101461,17.150546381498422,25.53252678175348,43.3324293379564,18.902536719626944,"Valdez, Framber",664285,L,0.5529999999999999,0.7590000000000001,,0.7709999999999999,,0.8270000000000001,0.8270000000000001,0.314,,
SI,2025-09-07,93.7,0.3,6.08,"Valdez, Framber",641680,664285,,called_strike,,,,,7,"Jonah Heim strikes out swinging. Dylan Moore scores. Jonah Heim advances to 1st, on a throwing error by catcher Yainer Diaz.",R,R,L,TEX,HOU,S,,,1,1,2025,1.74,0.45,-0.67,1.99,,664238.0,,2,2,Bot,,,,,,,-6.231087771044046,-136.15222204870645,-5.622110214430055,22.971023385765584,34.97071113128998,-25.424632197776464,3.6,1.65,,,,91.5,2211.0,5.4,776418,673237,572233,643289,621043,665161,670541,676694,701358,55.06,,,,,,,,14,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,143.0,0.0,-0.056,,,,0.056,,0,0,0.535,0.535,31,30,32,30,1,0,,,,,2.19,1.74,-1.74,,,,,,,"Valdez, Framber",664285,L,0.5529999999999999,0.7590000000000001,,0.7709999999999999,,0.8270000000000001,0.8270000000000001,0.314,,
SI,2025-09-07,96.0,-1.9,5.92,"Bivens, Spencer",701675,702352,,called_strike,,,,,13,Nathan Church singles on a ground ball to left fielder Heliot Ramos. Jordan Walker to 2nd.,R,L,R,STL,SF,S,,,0,0,2025,1.67,0.56,-0.2,1.54,,,691023.0,1,6,Bot,,,,,,,8.253478653522768,-139.3322655618448,-7.164789108523867,-23.583583062438876,35.158434285991696,-23.36215620262692,3.16,1.66,,,,95.3,1961.0,6.3,776416,668800,642086,669477,656305,642715,671218,808982,687551,54.18,,,,,,,,51,1,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,228.0,0.0,-0.04,,,,0.04,,1,1,0.748,0.748,31,24,31,25,1,2,,,,,1.96,1.67,-1.67,,,,,,,"Bivens, Spencer",702352,R,0.8790000000000001,0.8420000000000001,0.5820000000000001,0.693,,,,,0.382,0.55
CH,2025-09-07,84.1,-2.56,5.13,"Williams, Devin",664034,642207,,swinging_strike,,,,,13,"Ty France grounds out, third baseman Ryan McMahon to first baseman Ben Rice.",R,R,R,NYY,TOR,S,,,0,1,2025,1.64,-0.31,-0.14,1.33,,680718.0,676391.0,2,8,Top,,,,,,,9.076255750775758,-122.15855963926909,-1.77840622132178,-18.26482240052498,25.56220891944829,-35.07084436303569,3.24,1.51,,,,85.5,2709.0,7.4,776423,669224,700250,665862,641857,683011,641355,663757,592450,53.07,,,,,,,,61,2,Changeup,4,3,3,4,3,4,3,4,Strategic,Standard,279.0,0.0,-0.057,77.4,8.9,,0.057,,1,-1,0.766,0.234,30,30,31,31,1,3,,,,,3.56,1.64,1.64,,28.00481926877378,-27.89822920312365,34.43791378934784,33.04427569415093,51.0208119851978,"Williams, Devin",642207,R,0.968,,,0.872,,,,,,
CH,2025-09-07,82.0,-2.28,5.98,"Gaddis, Hunter",664040,683769,strikeout,swinging_strike,,,,,13,Brandon Lowe strikes out swinging.,R,L,R,TB,CLE,S,2.0,,1,2,2025,1.63,0.36,-1.24,0.92,,,,1,8,Bot,,,,,,,5.566106596877605,-119.28232600149175,-5.639133481218543,-16.651105589177018,21.975415931595176,-27.85284862558812,3.26,1.47,,,,83.0,1844.0,6.9,776421,595978,692216,677587,682177,672356,680757,682657,678877,53.63,,0.0,0.0,1.0,0.0,0.0,,64,4,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,250.0,-0.046,-0.182,67.7,8.8,,0.182,,-1,-1,0.235,0.235,27,30,27,31,1,3,,,,,3.02,1.63,-1.63,,27.14896516872029,-21.05172611451755,39.17958374687469,48.40336084479414,44.42712138050148,"Gaddis, Hunter",683769,R,0.958,,,0.976,,,,0.511,,
CH,2025-09-07,87.6,-1.5,4.66,"Uceta, Edwin",672356,670955,,swinging_strike,,,,,9,Gabriel Arias pops out to shortstop Carson Williams.,R,R,R,TB,CLE,S,,,1,0,2025,1.61,-0.15,0.6,1.46,,,,0,9,Top,,,,,,,8.362695583349932,-127.20793204480584,-1.1694635320328164,-19.29817215131836,29.964916169680432,-33.73160469526913,3.45,1.51,,,,86.6,2125.0,6.1,776421,676439,650490,664040,691406,700246,802415,677592,666139,54.38,,,,,,,,66,2,Changeup,1,2,2,1,2,1,2,1,Standard,Standard,243.0,0.0,-0.049,66.5,9.0,,0.049,,-1,1,0.158,0.842,27,25,27,25,1,3,,,,,3.17,1.61,1.61,,17.81525747344624,-26.85968835468667,26.340666391666915,52.810125360682605,51.014747619458966,"Uceta, Edwin",670955,R,0.87,0.86,0.499,0.7540000000000001,,,,,0.456,
