pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_KC,eta_SL,eta_ST,eta_SV
ST,2025-08-31,83.5,-1.9,5.62,"Keller, Mitch",596115,656605,strikeout,swinging_strike,,,,,14,Trevor Story strikes out swinging.,R,R,R,BOS,PIT,S,2.0,,0,2,2025,1.93,0.12,1.31,2.28,,,,2,5,Bot,,,,,,,3.5988099551143176,-121.44036477233507,-1.2925742619336895,17.726131483197374,30.78496156752221,-30.952974691746743,3.5,1.62,,,,83.0,2806.0,6.7,776517,680779,687462,693304,687478,669707,502054,665833,672744,53.84,,0.0,0.0,1.0,0.0,0.0,,42,3,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,66.0,-0.004,-0.16,71.3,8.4,,0.16,,3,3,0.876,0.876,29,32,29,33,3,2,,,,,3.23,-1.93,-1.93,,22.65389894175636,-21.64484531679856,23.98455152777728,53.20640084853513,49.03825433579672,"Keller, Mitch",656605,R,0.8470000000000001,0.73,,0.721,,0.938,0.938,0.28,0.625,
ST,2025-08-31,84.4,-1.04,5.83,"Slaten, Justin",669707,686580,strikeout,swinging_strike,,,,,14,Jared Triolo strikes out swinging.,R,R,R,BOS,PIT,S,2.0,,1,2,2025,1.92,0.15,1.2,1.71,,,,1,7,Top,,,,,,,1.4126447594987044,-122.92829051562715,-3.488237742100032,19.03142030703012,26.826626820065567,-30.11125697815223,3.77,1.8,,,,84.9,1206.0,6.8,776517,665966,663993,663853,608324,596115,680776,678882,701350,53.74,,0.0,0.0,1.0,0.0,0.0,,57,4,Sweeper,5,2,2,5,2,5,2,5,Standard,Standard,109.0,0.014,-0.181,65.5,8.9,,0.181,,3,-3,0.924,0.076,27,27,28,27,1,3,,,,,3.07,-1.92,-1.92,,17.076871384482168,-14.211471910193133,35.2707203424656,50.86343078667255,33.89677881721874,"Slaten, Justin",686580,R,0.877,,0.521,,,0.795,0.795,,0.527,
SL,2025-08-31,82.9,-1.88,4.98,"McCullers Jr., Lance",687263,621121,strikeout,swinging_strike,,,,,14,Zach Neto strikes out swinging.,R,R,R,HOU,LAA,S,2.0,,2,2,2025,1.85,0.67,1.6,1.62,,672724.0,,2,7,Top,,,,,,,4.28678145566944,-120.63468588574402,-2.397763910978038,16.878497559084362,27.67382726639744,-25.3848102564991,3.28,1.53,,,,81.9,2928.0,6.0,776510,673237,572233,602104,621043,665161,670541,689200,660821,54.46,,0.0,0.0,1.0,0.0,0.0,,49,5,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,68.0,0.04,-0.224,64.7,8.1,,0.224,,-1,1,0.314,0.686,31,24,32,24,1,3,,,,,2.69,-1.85,-1.85,,39.020886033986855,-26.896850697058497,46.73587173908143,45.415646843563295,56.63612511169903,"McCullers Jr., Lance",621121,R,0.7240000000000001,0.711,0.353,0.8240000000000001,,0.755,0.755,0.528,,
SL,2025-08-31,82.0,-1.81,5.18,"McCullers Jr., Lance",683090,621121,,called_strike,,,,,1,Matthew Lugo pops out to first baseman Christian Walker in foul territory.,R,R,R,HOU,LAA,S,,,0,1,2025,1.73,0.16,-0.42,3.17,621493.0,650859.0,518595.0,1,8,Top,,,,,,,-0.2082794358526117,-119.2836590028098,1.836696344036564,16.326607973572766,27.889358366701263,-31.404477393722164,3.37,1.54,,,,80.8,3002.0,6.0,776510,673237,572233,602104,621043,665161,670541,689200,660821,54.49,,,,,,,,59,2,Slider,0,3,3,0,3,0,3,0,Strategic,Standard,74.0,0.0,-0.063,,,,0.063,,-3,3,0.041,0.959,31,24,32,24,2,3,,,,,3.3,-1.73,-1.73,,,,,,,"McCullers Jr., Lance",621121,R,0.7240000000000001,0.711,0.353,0.8240000000000001,,0.755,0.755,0.528,,
ST,2025-08-31,83.7,-1.83,5.61,"Keller, Mitch",807799,656605,,swinging_strike,,,,,14,"Masataka Yoshida grounds out softly, pitcher Mitch Keller to first baseman Spencer Horwitz.",R,L,R,BOS,PIT,S,,,1,0,2025,1.73,0.17,1.0,1.87,608324.0,680776.0,,2,4,Bot,,,,,,,3.127180485735693,-121.74283088258244,-2.441017943974896,16.310932472163284,27.566190429358024,-30.172987770802973,3.26,1.43,,,,83.6,2704.0,6.6,776517,680779,687462,693304,687478,669707,502054,665833,672744,53.91,,,,,,,,31,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,63.0,0.0,-0.041,76.2,8.3,,0.041,,-1,-1,0.434,0.434,29,31,29,32,2,1,,,,,3.13,-1.73,1.73,,25.61486004351143,-32.2473006107226,34.80520764423453,24.276225784296184,48.02723994675061,"Keller, Mitch",656605,R,0.8470000000000001,0.73,,0.721,,0.938,0.938,0.28,0.625,
ST,2025-08-31,80.9,1.99,6.02,"Matsui, Yuki",681546,673513,,called_strike,,,,,3,"James Outman strikes out swinging, catcher Freddy Fermin to first baseman Luis Arraez.",R,L,L,MIN,SD,S,,,0,1,2025,1.71,-0.21,0.65,3.06,807712.0,,668904.0,2,7,Bot,,,,,,,0.2723396348817903,-117.73812893980175,0.4869931498903703,-15.83829045199991,24.835028477526823,-34.4951978985753,3.42,1.59,,,,79.3,3053.0,5.4,776513,666023,650333,630105,592518,578428,657757,657656,665487,55.1,,,,,,,,63,2,Sweeper,7,0,7,0,0,7,7,0,Standard,Standard,317.0,0.0,-0.06,,,,0.06,,7,7,0.997,0.997,29,28,30,28,1,3,,,,,3.73,-1.71,-1.71,,,,,,,"Matsui, Yuki",673513,L,0.939,,,,0.747,,,0.373,0.382,
ST,2025-08-31,77.4,3.01,5.86,"Waddell, Brandon",681715,663399,,swinging_strike,,,,,4,Heriberto Hernández called out on strikes.,R,R,L,NYM,MIA,S,,,0,0,2025,1.67,0.09,-0.49,2.09,,,,0,8,Top,,,,,,,-4.422613547612886,-112.5733677330952,-1.1604814948054063,-13.153075880871109,22.88484866434485,-31.45833813700894,3.24,1.46,,,,77.3,2485.0,6.5,776519,620443,624413,643446,683146,596019,607043,656775,665742,53.97,,,,,,,,60,1,Sweeper,1,5,5,1,5,1,5,1,Standard,Standard,302.0,0.0,-0.039,76.0,8.5,,0.039,,-4,4,0.032,0.968,31,25,31,26,2,3,,,,,3.76,-1.67,1.67,,26.20929702686823,-27.59771288084384,32.788379108598015,30.746773654199156,48.97286366123561,"Waddell, Brandon",663399,L,0.7540000000000001,0.7440000000000001,,0.937,,,,0.301,0.482,
ST,2025-08-31,80.3,-3.21,6.07,"Ferguson, Tyler",641680,621053,,called_strike,,,,,4,Jonah Heim flies out to center fielder Lawrence Butler. Josh Jung to 3rd.,R,L,R,ATH,TEX,S,,,0,1,2025,1.66,-0.11,-0.75,2.92,,673962.0,,1,9,Top,,,,,,,2.278077172410866,-116.97932733864664,-0.0625817140010542,14.735588825338548,23.37891713958068,-33.36594138365666,3.57,1.66,,,,79.7,2677.0,5.9,776508,680862,691016,680869,695391,805779,666126,671732,687515,54.55,,,,,,,,76,2,Sweeper,5,9,9,5,9,5,9,5,Infield shade,Standard,67.0,0.0,-0.045,,,,0.045,,-4,4,0.012,0.988,31,30,32,30,1,4,,,,,3.65,-1.66,1.66,,,,,,,"Ferguson, Tyler",621053,R,0.845,0.835,0.342,0.931,,,,,0.3429999999999999,
ST,2025-08-31,84.4,-2.01,5.62,"Keller, Mitch",665966,656605,,called_strike,,,,,5,Carlos Narváez strikes out swinging.,R,R,R,BOS,PIT,S,,,0,1,2025,1.64,0.05,0.14,2.31,,,,1,3,Bot,,,,,,,1.7215378876416296,-122.8161031825935,-1.341805798585377,16.061622473176957,27.9683917787134,-31.62278185261725,3.43,1.49,,,,84.2,2713.0,6.5,776517,680779,687462,693304,687478,669707,502054,665833,672744,54.0,,,,,,,,19,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,67.0,0.0,-0.053,,,,0.053,,0,0,0.529,0.529,29,26,29,27,1,0,,,,,3.19,-1.64,-1.64,,,,,,,"Keller, Mitch",656605,R,0.8470000000000001,0.73,,0.721,,0.938,0.938,0.28,0.625,
ST,2025-08-31,77.0,3.15,5.9,"Waddell, Brandon",681715,663399,,called_strike,,,,,9,Heriberto Hernández singles on a ground ball to center fielder Cedric Mullins.,R,R,L,NYM,MIA,S,,,0,1,2025,1.59,-0.11,0.46,1.76,,,,0,6,Top,,,,,,,-2.792351075872533,-112.20091422172098,-1.6215969849022296,-12.860988394770477,20.83904111636544,-33.02246228806099,3.41,1.61,,,,76.2,2576.0,5.7,776519,663584,624413,643446,683146,596019,607043,656775,665742,54.84,,,,,,,,41,2,Sweeper,0,5,5,0,5,0,5,0,Standard,Standard,302.0,0.0,-0.055,,,,0.055,,-5,5,0.042,0.958,31,25,31,26,1,2,,,,,3.95,-1.59,1.59,,,,,,,"Waddell, Brandon",663399,L,0.7540000000000001,0.7440000000000001,,0.937,,,,0.301,0.482,
